source,source_name,path_number,depth_edges,path_symbols,path_names,relationship_chain,cash_flow_chain,confidence
CRDO,Credo Technology,1,5,CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT -> 000660.KS,Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek -> SK hynix,CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools | CAMT → 000660.KS: sells into fabs,CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ALAB pays OSAT or packaging partners | ...,medium
7735.T,SCREEN Holdings,3,5,7735.T -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,SCREEN Holdings -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,7735.T → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
7735.T,SCREEN Holdings,4,5,7735.T -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,SCREEN Holdings -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,7735.T → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
7735.T,SCREEN Holdings,5,5,7735.T -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,SCREEN Holdings -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,7735.T → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
AIXA.DE,Aixtron,1,5,AIXA.DE -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,Aixtron -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,AIXA.DE → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
AIXA.DE,Aixtron,2,5,AIXA.DE -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,Aixtron -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,AIXA.DE → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
AIXA.DE,Aixtron,3,5,AIXA.DE -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,Aixtron -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,AIXA.DE → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
AIXA.DE,Aixtron,4,5,AIXA.DE -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,Aixtron -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,AIXA.DE → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
AIXA.DE,Aixtron,5,5,AIXA.DE -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,Aixtron -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,AIXA.DE → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
ASX,ASE Technology Holding,1,5,ASX -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,ASE Technology Holding -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,ASX → CRDO: serves AI/fabless customers | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,medium
ASX,ASE Technology Holding,2,5,ASX -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,ASE Technology Holding -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,ASX → CRDO: serves AI/fabless customers | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,medium
ASX,ASE Technology Holding,3,5,ASX -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,ASE Technology Holding -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,ASX → CRDO: serves AI/fabless customers | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,medium
ASX,ASE Technology Holding,4,5,ASX -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,ASE Technology Holding -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,ASX → CRDO: serves AI/fabless customers | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,medium
ASX,ASE Technology Holding,5,5,ASX -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,ASE Technology Holding -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,ASX → CRDO: serves AI/fabless customers | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,medium
UMC,United Microelectronics,1,5,UMC -> NVMI -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS,United Microelectronics -> Nova -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries,UMC → NVMI: buys inspection/test/metrology | NVMI → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test,UMC capex/opex flows to test and metrology vendors | fabs/IDMs pay NVMI for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | ...,medium
UMC,United Microelectronics,2,5,UMC -> NVMI -> 000660.KS -> 042700.KQ -> CRDO -> AMKR,United Microelectronics -> Nova -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> Amkor Technology,UMC → NVMI: buys inspection/test/metrology | NVMI → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → AMKR: uses packaging/test,UMC capex/opex flows to test and metrology vendors | fabs/IDMs pay NVMI for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | ...,medium
UMC,United Microelectronics,3,5,UMC -> NVMI -> 000660.KS -> 042700.KQ -> CRDO -> FORM,United Microelectronics -> Nova -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> FormFactor,UMC → NVMI: buys inspection/test/metrology | NVMI → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → FORM: uses test/metrology indirectly,UMC capex/opex flows to test and metrology vendors | fabs/IDMs pay NVMI for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | ...,medium
UMC,United Microelectronics,4,5,UMC -> NVMI -> 000660.KS -> 042700.KQ -> CRDO -> MU,United Microelectronics -> Nova -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> Micron Technology,UMC → NVMI: buys inspection/test/metrology | NVMI → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → MU: uses memory ecosystem,UMC capex/opex flows to test and metrology vendors | fabs/IDMs pay NVMI for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | ...,medium
UMC,United Microelectronics,5,5,UMC -> NVMI -> 000660.KS -> 042700.KQ -> CRDO -> ONTO,United Microelectronics -> Nova -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> Onto Innovation,UMC → NVMI: buys inspection/test/metrology | NVMI → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → ONTO: uses test/metrology indirectly,UMC capex/opex flows to test and metrology vendors | fabs/IDMs pay NVMI for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | ...,medium
3105.TWO,WIN Semiconductors,1,5,3105.TWO -> NVMI -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS,WIN Semiconductors -> Nova -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries,3105.TWO → NVMI: buys inspection/test/metrology | NVMI → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test,3105.TWO capex/opex flows to test and metrology vendors | fabs/IDMs pay NVMI for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | ...,medium
3105.TWO,WIN Semiconductors,2,5,3105.TWO -> NVMI -> 000660.KS -> 042700.KQ -> CRDO -> AMKR,WIN Semiconductors -> Nova -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> Amkor Technology,3105.TWO → NVMI: buys inspection/test/metrology | NVMI → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → AMKR: uses packaging/test,3105.TWO capex/opex flows to test and metrology vendors | fabs/IDMs pay NVMI for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | ...,medium
3105.TWO,WIN Semiconductors,3,5,3105.TWO -> NVMI -> 000660.KS -> 042700.KQ -> CRDO -> FORM,WIN Semiconductors -> Nova -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> FormFactor,3105.TWO → NVMI: buys inspection/test/metrology | NVMI → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → FORM: uses test/metrology indirectly,3105.TWO capex/opex flows to test and metrology vendors | fabs/IDMs pay NVMI for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | ...,medium
3105.TWO,WIN Semiconductors,4,5,3105.TWO -> NVMI -> 000660.KS -> 042700.KQ -> CRDO -> MU,WIN Semiconductors -> Nova -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> Micron Technology,3105.TWO → NVMI: buys inspection/test/metrology | NVMI → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → MU: uses memory ecosystem,3105.TWO capex/opex flows to test and metrology vendors | fabs/IDMs pay NVMI for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | ...,medium
3105.TWO,WIN Semiconductors,5,5,3105.TWO -> NVMI -> 000660.KS -> 042700.KQ -> CRDO -> ONTO,WIN Semiconductors -> Nova -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> Onto Innovation,3105.TWO → NVMI: buys inspection/test/metrology | NVMI → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → ONTO: uses test/metrology indirectly,3105.TWO capex/opex flows to test and metrology vendors | fabs/IDMs pay NVMI for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | ...,medium
MTSI,MACOM Technology Solutions,1,5,MTSI -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,MACOM Technology Solutions -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,MTSI → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MTSI,MACOM Technology Solutions,2,5,MTSI -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,MACOM Technology Solutions -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,MTSI → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MTSI,MACOM Technology Solutions,3,5,MTSI -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,MACOM Technology Solutions -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,MTSI → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MTSI,MACOM Technology Solutions,4,5,MTSI -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,MACOM Technology Solutions -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,MTSI → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MTSI,MACOM Technology Solutions,5,5,MTSI -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,MACOM Technology Solutions -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,MTSI → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
SMTC,Semtech,1,5,SMTC -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,Semtech -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,SMTC → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
SMTC,Semtech,2,5,SMTC -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,Semtech -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,SMTC → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
